GroupName,ReferenceDate,FlowBreakdown,UnitMeasure,ObservedValue,GeneralizedSource,RunDate
OECD Europe,2023-11-01,INDPROD,KBD,2808.0,Actual,2025-02-19
OECD Europe,2023-12-01,INDPROD,KBD,2857.0,Actual,2025-02-19
OECD Europe,2024-01-01,INDPROD,KBD,2763.0,Actual,2025-02-19
OECD Europe,2024-02-01,INDPROD,KBD,2697.0,Actual,2025-02-19
OECD Europe,2024-03-01,INDPROD,KBD,2866.0,Actual,2025-02-19
OECD Europe,2024-04-01,INDPROD,KBD,2793.0,Actual,2025-02-19
OECD Europe,2024-05-01,INDPROD,KBD,2703.0,Actual,2025-02-19
OECD Europe,2024-06-01,INDPROD,KBD,2588.0,Actual,2025-02-19
OECD Europe,2024-07-01,INDPROD,KBD,2812.0,Actual,2025-02-19
OECD Europe,2024-08-01,INDPROD,KBD,2622.0,Actual,2025-02-19
OECD Europe,2024-09-01,INDPROD,KBD,2555.0,Actual,2025-02-19
OECD Europe,2024-10-01,INDPROD,KBD,2740.0,Actual,2025-02-19
OECD Europe,2024-11-01,INDPROD,KBD,2660.0,Actual,2025-02-19
OECD Europe,2024-12-01,INDPROD,KBD,2785.0,OilX,2025-02-19
OECD Europe,2025-01-01,INDPROD,KBD,2684.0,OilX,2025-02-19
OECD Europe,2025-02-01,INDPROD,KBD,2734.0,OilX,2025-02-19
OECD Europe,2010-01-01,REFCAP,KBD,16018.0,OilX,2025-02-19
OECD Europe,2010-02-01,REFCAP,KBD,16018.0,OilX,2025-02-19
OECD Europe,2010-03-01,REFCAP,KBD,16018.0,OilX,2025-02-19
OECD Europe,2010-04-01,REFCAP,KBD,16018.0,OilX,2025-02-19
OECD Europe,2010-05-01,REFCAP,KBD,15743.0,OilX,2025-02-19
OECD Europe,2010-06-01,REFCAP,KBD,15743.0,OilX,2025-02-19
OECD Europe,2010-07-01,REFCAP,KBD,15743.0,OilX,2025-02-19
OECD Europe,2010-08-01,REFCAP,KBD,15743.0,OilX,2025-02-19
OECD Europe,2010-09-01,REFCAP,KBD,15743.0,OilX,2025-02-19
OECD Europe,2010-10-01,REFCAP,KBD,15743.0,OilX,2025-02-19
OECD Europe,2010-11-01,REFCAP,KBD,15743.0,OilX,2025-02-19
OECD Europe,2010-12-01,REFCAP,KBD,15746.0,OilX,2025-02-19
OECD Europe,2011-01-01,REFCAP,KBD,15798.0,OilX,2025-02-19
OECD Europe,2011-02-01,REFCAP,KBD,15795.0,OilX,2025-02-19
OECD Europe,2011-03-01,REFCAP,KBD,15795.0,OilX,2025-02-19
OECD Europe,2011-04-01,REFCAP,KBD,15750.0,OilX,2025-02-19
OECD Europe,2011-05-01,REFCAP,KBD,15710.0,OilX,2025-02-19
OECD Europe,2011-06-01,REFCAP,KBD,15710.0,OilX,2025-02-19
OECD Europe,2011-07-01,REFCAP,KBD,15710.0,OilX,2025-02-19
OECD Europe,2011-08-01,REFCAP,KBD,15710.0,OilX,2025-02-19
OECD Europe,2011-09-01,REFCAP,KBD,15738.0,OilX,2025-02-19
OECD Europe,2011-10-01,REFCAP,KBD,15858.0,OilX,2025-02-19
OECD Europe,2011-11-01,REFCAP,KBD,15858.0,OilX,2025-02-19
OECD Europe,2011-12-01,REFCAP,KBD,15855.0,OilX,2025-02-19
OECD Europe,2012-01-01,REFCAP,KBD,15931.0,OilX,2025-02-19
OECD Europe,2012-02-01,REFCAP,KBD,15931.0,OilX,2025-02-19
OECD Europe,2012-03-01,REFCAP,KBD,15931.0,OilX,2025-02-19
OECD Europe,2012-04-01,REFCAP,KBD,15931.0,OilX,2025-02-19
OECD Europe,2012-05-01,REFCAP,KBD,15931.0,OilX,2025-02-19
OECD Europe,2012-06-01,REFCAP,KBD,15931.0,OilX,2025-02-19
OECD Europe,2012-07-01,REFCAP,KBD,15931.0,OilX,2025-02-19
OECD Europe,2012-08-01,REFCAP,KBD,15931.0,OilX,2025-02-19
OECD Europe,2012-09-01,REFCAP,KBD,15899.0,OilX,2025-02-19
OECD Europe,2012-10-01,REFCAP,KBD,15813.0,OilX,2025-02-19
OECD Europe,2012-11-01,REFCAP,KBD,15813.0,OilX,2025-02-19
OECD Europe,2012-12-01,REFCAP,KBD,15813.0,OilX,2025-02-19
OECD Europe,2013-01-01,REFCAP,KBD,15813.0,OilX,2025-02-19
OECD Europe,2013-02-01,REFCAP,KBD,15813.0,OilX,2025-02-19
OECD Europe,2013-03-01,REFCAP,KBD,15613.0,OilX,2025-02-19
OECD Europe,2013-04-01,REFCAP,KBD,15482.0,OilX,2025-02-19
OECD Europe,2013-05-01,REFCAP,KBD,15272.0,OilX,2025-02-19
OECD Europe,2013-06-01,REFCAP,KBD,15263.0,OilX,2025-02-19
OECD Europe,2013-07-01,REFCAP,KBD,15263.0,OilX,2025-02-19
OECD Europe,2013-08-01,REFCAP,KBD,15263.0,OilX,2025-02-19
OECD Europe,2013-09-01,REFCAP,KBD,15196.0,OilX,2025-02-19
OECD Europe,2013-10-01,REFCAP,KBD,15193.0,OilX,2025-02-19
OECD Europe,2013-11-01,REFCAP,KBD,15193.0,OilX,2025-02-19
OECD Europe,2013-12-01,REFCAP,KBD,15193.0,OilX,2025-02-19
OECD Europe,2014-01-01,REFCAP,KBD,15181.0,OilX,2025-02-19
OECD Europe,2014-02-01,REFCAP,KBD,15166.0,OilX,2025-02-19
OECD Europe,2014-03-01,REFCAP,KBD,15166.0,OilX,2025-02-19
OECD Europe,2014-04-01,REFCAP,KBD,15152.0,OilX,2025-02-19
OECD Europe,2014-05-01,REFCAP,KBD,15152.0,OilX,2025-02-19
OECD Europe,2014-06-01,REFCAP,KBD,15152.0,OilX,2025-02-19
OECD Europe,2014-07-01,REFCAP,KBD,15152.0,OilX,2025-02-19
OECD Europe,2014-08-01,REFCAP,KBD,15152.0,OilX,2025-02-19
OECD Europe,2014-09-01,REFCAP,KBD,15152.0,OilX,2025-02-19
OECD Europe,2014-10-01,REFCAP,KBD,15055.0,OilX,2025-02-19
OECD Europe,2014-11-01,REFCAP,KBD,14940.0,OilX,2025-02-19
OECD Europe,2014-12-01,REFCAP,KBD,14917.0,OilX,2025-02-19
OECD Europe,2015-01-01,REFCAP,KBD,14917.0,OilX,2025-02-19
OECD Europe,2015-02-01,REFCAP,KBD,14907.0,OilX,2025-02-19
OECD Europe,2015-03-01,REFCAP,KBD,14862.0,OilX,2025-02-19
OECD Europe,2015-04-01,REFCAP,KBD,14862.0,OilX,2025-02-19
OECD Europe,2015-05-01,REFCAP,KBD,14862.0,OilX,2025-02-19
OECD Europe,2015-06-01,REFCAP,KBD,14862.0,OilX,2025-02-19
OECD Europe,2015-07-01,REFCAP,KBD,14761.0,OilX,2025-02-19
OECD Europe,2015-08-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2015-09-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2015-10-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2015-11-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2015-12-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-01-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-02-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-03-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-04-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-05-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-06-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-07-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-08-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-09-01,REFCAP,KBD,14757.0,OilX,2025-02-19
OECD Europe,2016-10-01,REFCAP,KBD,14666.0,OilX,2025-02-19
OECD Europe,2016-11-01,REFCAP,KBD,14663.0,OilX,2025-02-19
OECD Europe,2016-12-01,REFCAP,KBD,14514.0,OilX,2025-02-19
OECD Europe,2017-01-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-02-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-03-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-04-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-05-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-06-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-07-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-08-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-09-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-10-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-11-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2017-12-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2018-01-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2018-02-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2018-03-01,REFCAP,KBD,14521.0,OilX,2025-02-19
OECD Europe,2018-04-01,REFCAP,KBD,14526.0,OilX,2025-02-19
OECD Europe,2018-05-01,REFCAP,KBD,14530.0,OilX,2025-02-19
OECD Europe,2018-06-01,REFCAP,KBD,14530.0,OilX,2025-02-19
OECD Europe,2018-07-01,REFCAP,KBD,14530.0,OilX,2025-02-19
OECD Europe,2018-08-01,REFCAP,KBD,14557.0,OilX,2025-02-19
OECD Europe,2018-09-01,REFCAP,KBD,14557.0,OilX,2025-02-19
OECD Europe,2018-10-01,REFCAP,KBD,14527.0,OilX,2025-02-19
OECD Europe,2018-11-01,REFCAP,KBD,14527.0,OilX,2025-02-19
OECD Europe,2018-12-01,REFCAP,KBD,14527.0,OilX,2025-02-19
OECD Europe,2019-01-01,REFCAP,KBD,14527.0,OilX,2025-02-19
OECD Europe,2019-02-01,REFCAP,KBD,14741.0,OilX,2025-02-19
OECD Europe,2019-03-01,REFCAP,KBD,14742.0,OilX,2025-02-19
OECD Europe,2019-04-01,REFCAP,KBD,14743.0,OilX,2025-02-19
OECD Europe,2019-05-01,REFCAP,KBD,14743.0,OilX,2025-02-19
OECD Europe,2019-06-01,REFCAP,KBD,14743.0,OilX,2025-02-19
OECD Europe,2019-07-01,REFCAP,KBD,14743.0,OilX,2025-02-19
OECD Europe,2019-08-01,REFCAP,KBD,14743.0,OilX,2025-02-19
OECD Europe,2019-09-01,REFCAP,KBD,14743.0,OilX,2025-02-19
OECD Europe,2019-10-01,REFCAP,KBD,14695.0,OilX,2025-02-19
OECD Europe,2019-11-01,REFCAP,KBD,14695.0,OilX,2025-02-19
OECD Europe,2019-12-01,REFCAP,KBD,14695.0,OilX,2025-02-19
OECD Europe,2020-01-01,REFCAP,KBD,14695.0,OilX,2025-02-19
OECD Europe,2020-02-01,REFCAP,KBD,14695.0,OilX,2025-02-19
OECD Europe,2020-03-01,REFCAP,KBD,14695.0,OilX,2025-02-19
OECD Europe,2020-04-01,REFCAP,KBD,14695.0,OilX,2025-02-19
OECD Europe,2020-05-01,REFCAP,KBD,14755.0,OilX,2025-02-19
OECD Europe,2020-06-01,REFCAP,KBD,14755.0,OilX,2025-02-19
OECD Europe,2020-07-01,REFCAP,KBD,14755.0,OilX,2025-02-19
OECD Europe,2020-08-01,REFCAP,KBD,14755.0,OilX,2025-02-19
OECD Europe,2020-09-01,REFCAP,KBD,14749.0,OilX,2025-02-19
OECD Europe,2020-10-01,REFCAP,KBD,14749.0,OilX,2025-02-19
OECD Europe,2020-11-01,REFCAP,KBD,14596.0,OilX,2025-02-19
OECD Europe,2020-12-01,REFCAP,KBD,14574.0,OilX,2025-02-19
OECD Europe,2021-01-01,REFCAP,KBD,14472.0,OilX,2025-02-19
OECD Europe,2021-02-01,REFCAP,KBD,14472.0,OilX,2025-02-19
OECD Europe,2021-03-01,REFCAP,KBD,14353.0,OilX,2025-02-19
OECD Europe,2021-04-01,REFCAP,KBD,14218.0,OilX,2025-02-19
OECD Europe,2021-05-01,REFCAP,KBD,14202.0,OilX,2025-02-19
OECD Europe,2021-06-01,REFCAP,KBD,14096.0,OilX,2025-02-19
OECD Europe,2021-07-01,REFCAP,KBD,14092.0,OilX,2025-02-19
OECD Europe,2021-08-01,REFCAP,KBD,14092.0,OilX,2025-02-19
OECD Europe,2021-09-01,REFCAP,KBD,14092.0,OilX,2025-02-19
OECD Europe,2021-10-01,REFCAP,KBD,14092.0,OilX,2025-02-19
OECD Europe,2021-11-01,REFCAP,KBD,14092.0,OilX,2025-02-19
OECD Europe,2021-12-01,REFCAP,KBD,14092.0,OilX,2025-02-19
OECD Europe,2022-01-01,REFCAP,KBD,14072.0,OilX,2025-02-19
OECD Europe,2022-02-01,REFCAP,KBD,14072.0,OilX,2025-02-19
OECD Europe,2022-03-01,REFCAP,KBD,14072.0,OilX,2025-02-19
OECD Europe,2022-04-01,REFCAP,KBD,14072.0,OilX,2025-02-19
OECD Europe,2022-05-01,REFCAP,KBD,14072.0,OilX,2025-02-19
OECD Europe,2022-06-01,REFCAP,KBD,14019.0,OilX,2025-02-19
OECD Europe,2022-07-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2022-08-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2022-09-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2022-10-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2022-11-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2022-12-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2023-01-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2023-02-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2023-03-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2023-04-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2023-05-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2023-06-01,REFCAP,KBD,14017.0,OilX,2025-02-19
OECD Europe,2023-07-01,REFCAP,KBD,14037.0,OilX,2025-02-19
OECD Europe,2023-08-01,REFCAP,KBD,14037.0,OilX,2025-02-19
OECD Europe,2023-09-01,REFCAP,KBD,14037.0,OilX,2025-02-19
OECD Europe,2023-10-01,REFCAP,KBD,14037.0,OilX,2025-02-19
OECD Europe,2023-11-01,REFCAP,KBD,14037.0,OilX,2025-02-19
OECD Europe,2023-12-01,REFCAP,KBD,14037.0,OilX,2025-02-19
OECD Europe,2024-01-01,REFCAP,KBD,14037.0,OilX,2025-02-19
OECD Europe,2024-02-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-03-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-04-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-05-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-06-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-07-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-08-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-09-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-10-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-11-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2024-12-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2025-01-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2025-02-01,REFCAP,KBD,13931.0,OilX,2025-02-19
OECD Europe,2010-01-01,REFINOBS,KBD,12194.0,Actual,2025-02-19
OECD Europe,2010-02-01,REFINOBS,KBD,12114.0,Actual,2025-02-19
OECD Europe,2010-03-01,REFINOBS,KBD,12377.0,Actual,2025-02-19
OECD Europe,2010-04-01,REFINOBS,KBD,12144.0,Actual,2025-02-19
OECD Europe,2010-05-01,REFINOBS,KBD,12107.0,Actual,2025-02-19
OECD Europe,2010-06-01,REFINOBS,KBD,13204.0,Actual,2025-02-19
OECD Europe,2010-07-01,REFINOBS,KBD,13157.0,Actual,2025-02-19
OECD Europe,2010-08-01,REFINOBS,KBD,13084.0,Actual,2025-02-19
OECD Europe,2010-09-01,REFINOBS,KBD,12876.0,Actual,2025-02-19
OECD Europe,2010-10-01,REFINOBS,KBD,11821.0,Actual,2025-02-19
OECD Europe,2010-11-01,REFINOBS,KBD,12884.0,Actual,2025-02-19
OECD Europe,2010-12-01,REFINOBS,KBD,12858.0,Actual,2025-02-19
OECD Europe,2011-01-01,REFINOBS,KBD,12760.0,Actual,2025-02-19
OECD Europe,2011-02-01,REFINOBS,KBD,12354.0,Actual,2025-02-19
OECD Europe,2011-03-01,REFINOBS,KBD,11885.0,Actual,2025-02-19
OECD Europe,2011-04-01,REFINOBS,KBD,11715.0,Actual,2025-02-19
OECD Europe,2011-05-01,REFINOBS,KBD,12151.0,Actual,2025-02-19
OECD Europe,2011-06-01,REFINOBS,KBD,12428.0,Actual,2025-02-19
OECD Europe,2011-07-01,REFINOBS,KBD,12588.0,Actual,2025-02-19
OECD Europe,2011-08-01,REFINOBS,KBD,12813.0,Actual,2025-02-19
OECD Europe,2011-09-01,REFINOBS,KBD,12366.0,Actual,2025-02-19
OECD Europe,2011-10-01,REFINOBS,KBD,12098.0,Actual,2025-02-19
OECD Europe,2011-11-01,REFINOBS,KBD,12309.0,Actual,2025-02-19
OECD Europe,2011-12-01,REFINOBS,KBD,12440.0,Actual,2025-02-19
OECD Europe,2012-01-01,REFINOBS,KBD,12280.0,Actual,2025-02-19
OECD Europe,2012-02-01,REFINOBS,KBD,12321.0,Actual,2025-02-19
OECD Europe,2012-03-01,REFINOBS,KBD,11754.0,Actual,2025-02-19
OECD Europe,2012-04-01,REFINOBS,KBD,11918.0,Actual,2025-02-19
OECD Europe,2012-05-01,REFINOBS,KBD,11811.0,Actual,2025-02-19
OECD Europe,2012-06-01,REFINOBS,KBD,12197.0,Actual,2025-02-19
OECD Europe,2012-07-01,REFINOBS,KBD,12889.0,Actual,2025-02-19
OECD Europe,2012-08-01,REFINOBS,KBD,12928.0,Actual,2025-02-19
OECD Europe,2012-09-01,REFINOBS,KBD,12595.0,Actual,2025-02-19
OECD Europe,2012-10-01,REFINOBS,KBD,12068.0,Actual,2025-02-19
OECD Europe,2012-11-01,REFINOBS,KBD,12264.0,Actual,2025-02-19
OECD Europe,2012-12-01,REFINOBS,KBD,12161.0,Actual,2025-02-19
OECD Europe,2013-01-01,REFINOBS,KBD,11773.0,Actual,2025-02-19
OECD Europe,2013-02-01,REFINOBS,KBD,11902.0,Actual,2025-02-19
OECD Europe,2013-03-01,REFINOBS,KBD,11741.0,Actual,2025-02-19
OECD Europe,2013-04-01,REFINOBS,KBD,11747.0,Actual,2025-02-19
OECD Europe,2013-05-01,REFINOBS,KBD,11713.0,Actual,2025-02-19
OECD Europe,2013-06-01,REFINOBS,KBD,12241.0,Actual,2025-02-19
OECD Europe,2013-07-01,REFINOBS,KBD,12362.0,Actual,2025-02-19
OECD Europe,2013-08-01,REFINOBS,KBD,12026.0,Actual,2025-02-19
OECD Europe,2013-09-01,REFINOBS,KBD,11291.0,Actual,2025-02-19
OECD Europe,2013-10-01,REFINOBS,KBD,10486.0,Actual,2025-02-19
OECD Europe,2013-11-01,REFINOBS,KBD,11316.0,Actual,2025-02-19
OECD Europe,2013-12-01,REFINOBS,KBD,11214.0,Actual,2025-02-19
OECD Europe,2014-01-01,REFINOBS,KBD,11266.0,Actual,2025-02-19
OECD Europe,2014-02-01,REFINOBS,KBD,11393.0,Actual,2025-02-19
OECD Europe,2014-03-01,REFINOBS,KBD,11056.0,Actual,2025-02-19
OECD Europe,2014-04-01,REFINOBS,KBD,11427.0,Actual,2025-02-19
OECD Europe,2014-05-01,REFINOBS,KBD,11415.0,Actual,2025-02-19
OECD Europe,2014-06-01,REFINOBS,KBD,10943.0,Actual,2025-02-19
OECD Europe,2014-07-01,REFINOBS,KBD,11627.0,Actual,2025-02-19
OECD Europe,2014-08-01,REFINOBS,KBD,12136.0,Actual,2025-02-19
OECD Europe,2014-09-01,REFINOBS,KBD,11749.0,Actual,2025-02-19
OECD Europe,2014-10-01,REFINOBS,KBD,12091.0,Actual,2025-02-19
OECD Europe,2014-11-01,REFINOBS,KBD,12072.0,Actual,2025-02-19
OECD Europe,2014-12-01,REFINOBS,KBD,11915.0,Actual,2025-02-19
OECD Europe,2015-01-01,REFINOBS,KBD,12029.0,Actual,2025-02-19
OECD Europe,2015-02-01,REFINOBS,KBD,12373.0,Actual,2025-02-19
OECD Europe,2015-03-01,REFINOBS,KBD,11927.0,Actual,2025-02-19
OECD Europe,2015-04-01,REFINOBS,KBD,11959.0,Actual,2025-02-19
OECD Europe,2015-05-01,REFINOBS,KBD,12107.0,Actual,2025-02-19
OECD Europe,2015-06-01,REFINOBS,KBD,11861.0,Actual,2025-02-19
OECD Europe,2015-07-01,REFINOBS,KBD,12498.0,Actual,2025-02-19
OECD Europe,2015-08-01,REFINOBS,KBD,12604.0,Actual,2025-02-19
OECD Europe,2015-09-01,REFINOBS,KBD,12658.0,Actual,2025-02-19
OECD Europe,2015-10-01,REFINOBS,KBD,12548.0,Actual,2025-02-19
OECD Europe,2015-11-01,REFINOBS,KBD,12368.0,Actual,2025-02-19
OECD Europe,2015-12-01,REFINOBS,KBD,12465.0,Actual,2025-02-19
OECD Europe,2016-01-01,REFINOBS,KBD,12207.0,Actual,2025-02-19
OECD Europe,2016-02-01,REFINOBS,KBD,11929.0,Actual,2025-02-19
OECD Europe,2016-03-01,REFINOBS,KBD,11688.0,Actual,2025-02-19
OECD Europe,2016-04-01,REFINOBS,KBD,11534.0,Actual,2025-02-19
OECD Europe,2016-05-01,REFINOBS,KBD,11431.0,Actual,2025-02-19
OECD Europe,2016-06-01,REFINOBS,KBD,11726.0,Actual,2025-02-19
OECD Europe,2016-07-01,REFINOBS,KBD,12498.0,Actual,2025-02-19
OECD Europe,2016-08-01,REFINOBS,KBD,12644.0,Actual,2025-02-19
OECD Europe,2016-09-01,REFINOBS,KBD,12265.0,Actual,2025-02-19
OECD Europe,2016-10-01,REFINOBS,KBD,12292.0,Actual,2025-02-19
OECD Europe,2016-11-01,REFINOBS,KBD,12578.0,Actual,2025-02-19
OECD Europe,2016-12-01,REFINOBS,KBD,12689.0,Actual,2025-02-19
OECD Europe,2017-01-01,REFINOBS,KBD,12479.0,Actual,2025-02-19
OECD Europe,2017-02-01,REFINOBS,KBD,11984.0,Actual,2025-02-19
OECD Europe,2017-03-01,REFINOBS,KBD,12067.0,Actual,2025-02-19
OECD Europe,2017-04-01,REFINOBS,KBD,12300.0,Actual,2025-02-19
OECD Europe,2017-05-01,REFINOBS,KBD,12015.0,Actual,2025-02-19
OECD Europe,2017-06-01,REFINOBS,KBD,12344.0,Actual,2025-02-19
OECD Europe,2017-07-01,REFINOBS,KBD,12798.0,Actual,2025-02-19
OECD Europe,2017-08-01,REFINOBS,KBD,12969.0,Actual,2025-02-19
OECD Europe,2017-09-01,REFINOBS,KBD,12775.0,Actual,2025-02-19
OECD Europe,2017-10-01,REFINOBS,KBD,12556.0,Actual,2025-02-19
OECD Europe,2017-11-01,REFINOBS,KBD,12563.0,Actual,2025-02-19
OECD Europe,2017-12-01,REFINOBS,KBD,12705.0,Actual,2025-02-19
OECD Europe,2018-01-01,REFINOBS,KBD,12641.0,Actual,2025-02-19
OECD Europe,2018-02-01,REFINOBS,KBD,12147.0,Actual,2025-02-19
OECD Europe,2018-03-01,REFINOBS,KBD,11627.0,Actual,2025-02-19
OECD Europe,2018-04-01,REFINOBS,KBD,11836.0,Actual,2025-02-19
OECD Europe,2018-05-01,REFINOBS,KBD,11764.0,Actual,2025-02-19
OECD Europe,2018-06-01,REFINOBS,KBD,12081.0,Actual,2025-02-19
OECD Europe,2018-07-01,REFINOBS,KBD,12573.0,Actual,2025-02-19
OECD Europe,2018-08-01,REFINOBS,KBD,13127.0,Actual,2025-02-19
OECD Europe,2018-09-01,REFINOBS,KBD,12306.0,Actual,2025-02-19
OECD Europe,2018-10-01,REFINOBS,KBD,11939.0,Actual,2025-02-19
OECD Europe,2018-11-01,REFINOBS,KBD,12042.0,Actual,2025-02-19
OECD Europe,2018-12-01,REFINOBS,KBD,12600.0,Actual,2025-02-19
OECD Europe,2019-01-01,REFINOBS,KBD,12478.0,Actual,2025-02-19
OECD Europe,2019-02-01,REFINOBS,KBD,12214.0,Actual,2025-02-19
OECD Europe,2019-03-01,REFINOBS,KBD,12109.0,Actual,2025-02-19
OECD Europe,2019-04-01,REFINOBS,KBD,12182.0,Actual,2025-02-19
OECD Europe,2019-05-01,REFINOBS,KBD,11747.0,Actual,2025-02-19
OECD Europe,2019-06-01,REFINOBS,KBD,11699.0,OilX,2025-02-19
OECD Europe,2019-07-01,REFINOBS,KBD,12759.0,Actual,2025-02-19
OECD Europe,2019-08-01,REFINOBS,KBD,12841.0,Actual,2025-02-19
OECD Europe,2019-09-01,REFINOBS,KBD,12100.0,Actual,2025-02-19
OECD Europe,2019-10-01,REFINOBS,KBD,12064.0,Actual,2025-02-19
OECD Europe,2019-11-01,REFINOBS,KBD,12014.0,Actual,2025-02-19
OECD Europe,2019-12-01,REFINOBS,KBD,12080.0,Actual,2025-02-19
OECD Europe,2020-01-01,REFINOBS,KBD,12219.0,Actual,2025-02-19
OECD Europe,2020-02-01,REFINOBS,KBD,12038.0,Actual,2025-02-19
OECD Europe,2020-03-01,REFINOBS,KBD,11098.0,Actual,2025-02-19
OECD Europe,2020-04-01,REFINOBS,KBD,10156.0,Actual,2025-02-19
OECD Europe,2020-05-01,REFINOBS,KBD,9977.0,Actual,2025-02-19
OECD Europe,2020-06-01,REFINOBS,KBD,9714.0,Actual,2025-02-19
OECD Europe,2020-07-01,REFINOBS,KBD,10491.0,Actual,2025-02-19
OECD Europe,2020-08-01,REFINOBS,KBD,10839.0,Actual,2025-02-19
OECD Europe,2020-09-01,REFINOBS,KBD,10777.0,Actual,2025-02-19
OECD Europe,2020-10-01,REFINOBS,KBD,10249.0,Actual,2025-02-19
OECD Europe,2020-11-01,REFINOBS,KBD,10685.0,Actual,2025-02-19
OECD Europe,2020-12-01,REFINOBS,KBD,10285.0,Actual,2025-02-19
OECD Europe,2021-01-01,REFINOBS,KBD,10230.0,Actual,2025-02-19
OECD Europe,2021-02-01,REFINOBS,KBD,10222.0,Actual,2025-02-19
OECD Europe,2021-03-01,REFINOBS,KBD,10272.0,Actual,2025-02-19
OECD Europe,2021-04-01,REFINOBS,KBD,10679.0,Actual,2025-02-19
OECD Europe,2021-05-01,REFINOBS,KBD,10682.0,Actual,2025-02-19
OECD Europe,2021-06-01,REFINOBS,KBD,10721.0,Actual,2025-02-19
OECD Europe,2021-07-01,REFINOBS,KBD,11190.0,Actual,2025-02-19
OECD Europe,2021-08-01,REFINOBS,KBD,11685.0,Actual,2025-02-19
OECD Europe,2021-09-01,REFINOBS,KBD,11422.0,Actual,2025-02-19
OECD Europe,2021-10-01,REFINOBS,KBD,11414.0,Actual,2025-02-19
OECD Europe,2021-11-01,REFINOBS,KBD,11843.0,Actual,2025-02-19
OECD Europe,2021-12-01,REFINOBS,KBD,11549.0,Actual,2025-02-19
OECD Europe,2022-01-01,REFINOBS,KBD,11238.0,Actual,2025-02-19
OECD Europe,2022-02-01,REFINOBS,KBD,11134.0,Actual,2025-02-19
OECD Europe,2022-03-01,REFINOBS,KBD,10843.0,Actual,2025-02-19
